,movieId,Average Rating,Number of Ratings
63403,4771,2.666666667,3
63406,4772,3.5,1
63407,4773,3,4
63411,4774,2.166666667,6
63417,4775,0.5,1
63418,4776,3.794117647,51
63469,4777,2.5,1
63470,4780,2,2
63472,4782,2.5,2
63474,4783,3.5,1
63475,4784,3,2
63477,4785,4,1
63478,4786,1,1
63479,4787,3.35,10
63489,4788,5,1
63490,4789,4.333333333,3
63493,4792,3.125,4
63497,4794,3,3
63500,4795,3.666666667,3
63503,4796,3.25,2
63505,4798,3.5,1
63506,4799,3.25,10
63516,4800,2.5,1
63517,4801,4,2
63519,4802,3,4
63523,4803,3.625,4
63527,4804,3.5,1
63528,4808,2.375,4
63532,4809,4.166666667,3
63535,4810,2,1
63536,4811,3,2
63538,4812,2.166666667,6
63544,4813,5,1
63545,4814,2.5,5
63550,4815,2.916666667,6
63556,4816,3.509259259,54
63610,4818,2,1
63611,4821,3.1,5
63616,4822,2.5,3
63619,4823,3.14,25
63644,4825,3,1
63645,4826,4.25,2
63647,4827,3,1
63648,4828,3.5,1
63649,4830,4,1
63650,4831,3,1
63651,4833,3.333333333,3
63654,4835,3.5,3
63657,4836,3.75,2
63659,4840,4,1
63660,4844,2.666666667,6
63666,4845,1.333333333,3
63669,4846,3.5,5
63674,4847,3,2
63676,4848,3.843137255,51
63727,4849,3.333333333,3
63730,4850,3.375,4
63734,4852,1.666666667,3
63737,4855,3.775,20
63757,4857,3.8125,8
63765,4860,2,1
63766,4862,1.666666667,3
63769,4863,3.25,2
63771,4864,2.5,1
63772,4865,3.65,20
63792,4866,2.8125,8
63800,4867,3.1,5
63805,4871,3.5,1
63806,4873,3.684210526,19
63825,4874,3.484848485,33
63858,4876,2.458333333,12
63870,4877,3.5,1
63871,4878,3.981651376,109
63980,4879,3,1
63981,4880,3.888888889,9
63990,4881,3.735294118,17
64007,4883,4,1
64008,4885,2,1
64009,4886,3.871212121,132
64141,4887,2.75,14
64155,4888,3.875,4
64159,4889,3.428571429,7
64166,4890,3.032258065,31
64197,4893,2.5,2
64199,4896,3.761682243,107
64306,4898,2.625,4
64310,4899,2.1875,8
64318,4900,3,5
64323,4901,3.481481481,27
64350,4902,3.35,10
64360,4903,3,10
64370,4909,2,2
64372,4911,3.5,2
64374,4912,3.75,4
64378,4914,3.9375,8
64386,4915,2.8,5
64391,4916,3.333333333,3
64394,4917,4,1
64395,4919,3.5,2
64397,4920,3.666666667,3
64400,4921,4,5
64405,4925,3,1
64406,4926,2,1
64407,4927,3,1
64408,4928,3.125,4
64412,4929,2.375,4
64416,4932,1,1
64417,4936,3.333333333,9
64426,4939,3,1
64427,4941,3.1875,8
64435,4942,4.5,1
64436,4945,4,1
64437,4946,4,1
64438,4947,3.5,2
64440,4951,3.428571429,7
64447,4952,2,1
64448,4953,2.5,1
64449,4954,3.636363636,11
64460,4956,4.5,3
64463,4957,3.5,2
64465,4958,3.25,20
64485,4959,3.25,2
64487,4961,2.5,1
64488,4962,2,1
64489,4963,3.844537815,119
64608,4964,3.5,1
64609,4965,3.5,2
64611,4966,3,1
64612,4967,4.192307692,13
64625,4969,3.625,4
64629,4970,4,1
64630,4971,3.1,5
64635,4973,4.183333333,120
64755,4974,2.571428571,14
64769,4975,3.420454545,44
64813,4976,3.875,4
64817,4977,3.5,2
64819,4978,3.833333333,6
64825,4979,3.683823529,68
64893,4980,3.075,20
64913,4981,4,1
64914,4985,1.5,2
64916,4987,2,2
64918,4988,2,1
64919,4989,2.944444444,9
64928,4990,3.2,5
64933,4991,3.333333333,3
64936,4992,3.205882353,17
64953,4993,4.106060606,198
65151,4994,3.5,10
65161,4995,4,123
65284,4998,3.5,1
65285,5004,3.5,7
65292,5007,2.5,1
65293,5008,4.388888889,9
65302,5009,3,8
65310,5010,3.81,50
65360,5011,3.75,2
65362,5012,4,1
65363,5013,3.703703704,27
65390,5014,3.764705882,17
65407,5015,3.305555556,18
65425,5016,3,6
65431,5021,2.833333333,3
65434,5023,4,2
65436,5025,2.633333333,15
65451,5026,3.821428571,14
65465,5027,3,5
65470,5028,2,1
65471,5033,2.5,2
65473,5034,3.666666667,3
65476,5039,4.083333333,6
65482,5040,3.125,8
65490,5041,1.5,1
65491,5046,3,3
65494,5047,3.222222222,9
65503,5048,2.333333333,6
65509,5049,3.590909091,11
65520,5051,3,2
65522,5053,1.5,1
65523,5054,3.5,1
65524,5055,2.8125,8
65532,5059,5,1
65533,5060,3.934782609,46
65579,5062,3.5,2
65581,5063,3,1
65582,5064,3.828125,32
65614,5065,3.076923077,13
65627,5066,3.5,14
65641,5068,4,1
65642,5069,3.25,2
65644,5071,4,1
65645,5072,3.961538462,13
65658,5073,3.833333333,3
65661,5074,3.166666667,3
65664,5075,3.666666667,3
65667,5076,2.5,3
65670,5077,3,1
65671,5080,2.6,5
65676,5081,2.8,5
65681,5083,3.5,2
65683,5088,5,1
65684,5092,3,5
65689,5093,2.777777778,9
65698,5094,1.785714286,7
65705,5095,4.5,1
65706,5096,1.25,2
65708,5099,2.5,4
65712,5102,2.5,4
65716,5103,3.4375,24
65740,5105,0.5,1
65741,5106,2.071428571,7
65748,5107,3.1,5
65753,5108,2.909090909,11
65764,5109,4,1
65765,5110,3.604166667,24
65789,5111,1.5,1
65790,5112,3,1
65791,5113,2.75,2
65793,5114,4,1
65794,5116,3.5,1
65795,5120,4.166666667,3
65798,5121,4,1
65799,5127,3.5,3
65802,5128,2.363636364,11
65813,5131,3.25,2
65815,5134,3,2
65817,5135,3.833333333,12
65829,5136,2.5,2
65831,5137,3.833333333,3
65834,5139,3.277777778,9
65843,5146,3.111111111,9
65852,5147,3.75,4
65856,5151,3,18
65874,5152,3.333333333,18
65892,5155,4.5,1
65893,5156,2.5,1
65894,5159,3.142857143,7
65901,5165,4,2
65903,5168,3,1
65904,5170,2.5,2
65906,5171,2.863636364,22
65928,5177,3.5,2
65930,5178,4,1
65931,5181,4.5,2
65933,5187,4,3
65936,5189,1.5,1
65937,5197,2,1
65938,5198,3.5,1
65939,5202,3.25,2
65941,5205,2.75,2
65943,5209,2,1
65944,5212,3,1
65945,5213,1.5,1
65946,5214,2.5,4
65950,5218,3.688235294,85
66035,5219,3.083333333,30
66065,5220,2.4,10
66075,5221,3,1
66076,5222,3.375,4
66080,5224,4.25,2
66082,5225,3.952380952,21
66103,5226,2.25,2
66105,5231,3.5,1
66106,5237,4,1
66107,5238,3.5,2
66109,5239,4,1
66110,5240,4,1
66111,5241,5,1
66112,5244,5,1
66113,5246,2.125,4
66117,5247,2.722222222,9
66126,5248,1.375,4
66130,5250,4,3
66133,5254,3.205882353,34
66167,5255,2.375,4
66171,5256,2.75,2
66173,5258,2,2
66175,5264,2.25,4
66179,5265,3.318181818,11
66190,5266,3,37
66227,5267,3.291666667,12
66239,5268,2.5,1
66240,5269,4,1
66241,5272,3,1
66242,5275,1.5,1
66243,5278,1,1
66244,5279,4.25,2
66246,5282,3.25,2
66248,5283,2.909090909,22
66270,5284,2.5,1
66271,5285,4,1
66272,5288,4.5,2
66274,5291,3.944444444,18
66292,5292,3.857142857,7
66299,5293,3.333333333,9
66308,5294,3.863636364,11
66319,5296,2.9,10
66329,5297,2.5,2
66331,5298,3.5,5
66336,5299,3.266666667,60
66396,5300,4,1
66397,5303,3.428571429,7
66404,5304,4,2
66406,5307,3,1
66407,5308,2.815789474,19
66426,5309,2.5625,8
66434,5311,3,1
66435,5312,2.857142857,7
66442,5313,2.295454545,22
66464,5316,3.142857143,7
66471,5319,3.5,6
66477,5321,2,1
66478,5322,4,1
66479,5323,1.1875,8
66487,5324,2.75,2
66489,5325,3.785714286,7
66496,5328,5,1
66497,5329,3.35,10
66507,5333,3.333333333,3
66510,5334,1.5,2
66512,5337,2.833333333,3
66515,5338,2,1
66516,5339,3.916666667,6
66522,5341,3.75,2
66524,5345,3,1
66525,5346,1.75,2
66527,5347,2.5,2
66529,5348,4,1
66530,5349,3.540983607,122
66652,5353,3,1
66653,5356,0.5,1
66654,5357,3.5,2
66656,5358,3,1
66657,5361,1.75,2
66659,5363,2.5,9
66668,5364,3.5,7
66675,5365,4,1
66676,5372,3.5,1
66677,5373,4,1
66678,5375,3,1
66679,5377,3.715909091,44
66723,5378,3.157608696,92
66815,5379,4.25,6
66821,5380,3.85,10
66831,5382,3,3
66834,5384,3,1
66835,5385,4.5,1
66836,5387,4,3
66839,5388,3.303030303,33
66872,5389,3.5,2
66874,5390,3,1
66875,5391,4,3
66878,5397,2.5,2
66880,5398,4,2
66882,5400,2.970588235,17
66899,5401,1.833333333,9
66908,5404,4.5,3
66911,5409,3.75,2
66913,5410,2.375,4
66917,5414,2.875,4
66921,5415,3.125,4
66925,5416,5,1
66926,5417,3.833333333,3
66929,5418,3.816964286,112
67041,5419,2.852941176,17
67058,5420,2.875,8
67066,5421,3.5,6
67072,5422,4,1
67073,5423,3,3
67076,5424,3,1
67077,5425,4.25,2
67079,5427,2.5,3
67082,5428,1.125,4
67086,5433,2.666666667,3
67089,5434,3.8,5
67094,5435,3,1
67095,5437,3,3
67098,5438,2.75,4
67102,5440,3,1
67103,5442,2,1
67104,5443,1.5,2
67106,5444,3.810344828,29
67135,5445,3.6375,120
67255,5446,3.642857143,7
67262,5447,3.5,2
67264,5448,2,1
67265,5449,2.909090909,22
67287,5450,3.2,5
67292,5451,3,5
67297,5452,1.583333333,6
67303,5454,2.25,2
67305,5455,1.5,1
67306,5456,2,1
67307,5458,2.5,1
67308,5459,2.959016393,61
67369,5460,3.666666667,3
67372,5461,2.5,1
67373,5462,2.5,2
67375,5463,2.722222222,18
67393,5464,3.520408163,49
67442,5465,3,1
67443,5466,4,4
67447,5468,5,1
67448,5470,4.333333333,3
67451,5471,1.833333333,3
67454,5472,3.5,2
67456,5475,3.833333333,3
67459,5476,2,3
67462,5477,3.875,4
67466,5478,2.75,8
67474,5479,3.5,6
67480,5480,2.6,5
67485,5481,2.846153846,65
67550,5483,3.833333333,3
67553,5485,3.333333333,3
67556,5486,2.5,2
67558,5489,4,1
67559,5490,5,1
67560,5493,4,1
67561,5497,3.5,3
67564,5498,4.5,1
67565,5499,3.25,2
67567,5500,4.2,10
67577,5501,1.857142857,7
67584,5502,3.166666667,63
67647,5503,4,1
67648,5504,2.214285714,7
67655,5505,3.208333333,12
67667,5506,3.333333333,3
67670,5507,2.770833333,24
67694,5508,3.571428571,7
67701,5512,3.25,2
67703,5513,5,1
67704,5515,3.5,1
67705,5521,3.25,2
67707,5522,3.5,4
67711,5523,2.333333333,3
67714,5524,2.6875,8
67722,5525,3.5,1
67723,5527,3.5,4
67727,5528,3.473684211,19
67746,5529,3.25,2
67748,5530,2.142857143,7
67755,5531,2.75,2
67757,5532,4,1
67758,5537,5,1
67759,5538,1.5,2
67761,5539,1.5,2
67763,5540,3.611111111,9
67772,5541,3.133333333,15
67787,5543,2.25,2
67789,5544,3.75,4
67793,5548,3,5
67798,5550,3.5,1
67799,5553,3,8
67807,5556,1.5,3
67810,5560,1,1
67811,5562,2.5,1
67812,5563,2.833333333,3
67815,5564,2,2
67817,5568,2.857142857,7
67824,5569,3.25,2
67826,5570,3.9,5
67831,5572,2.714285714,7
67838,5573,2.285714286,7
67845,5574,3.519230769,26
67871,5575,2,1
67872,5577,3.666666667,12
67884,5580,3.5,1
67885,5581,2,1
67886,5582,2.6875,8
67894,5584,3.5,1
67895,5585,2.083333333,6
67901,5588,3.5,2
67903,5589,3,3
67906,5590,2.5,1
67907,5591,1,1
67908,5596,1.5,1
67909,5597,1.75,2
67911,5601,4,1
67912,5602,3.5,1
67913,5603,4.5,2
67915,5604,3.5,1
67916,5607,5,1
67917,5608,3.863636364,11
67928,5609,2.5,2
67930,5610,2,3
67933,5611,2.75,2
67935,5612,2,1
67936,5613,3.833333333,3
67939,5614,4.5,1
67940,5615,3.5,1
67941,5617,3.9,25
67966,5618,4.155172414,87
68053,5619,4,2
68055,5620,3.053571429,28
68083,5621,2.5,10
68093,5625,3.5,3
68096,5628,3.5,5
68101,5629,2,1
68102,5630,3.435483871,31
68133,5632,3.6,5
68138,5633,3.75,2
68140,5635,3,1
68141,5636,2.5,2
68143,5637,4.5,2
68145,5638,2,1
68146,5640,3,1
68147,5643,3.5,3
68150,5644,3.5,3
68153,5646,4,4
68157,5649,3,1
68158,5650,3.545454545,11
68169,5651,3,1
68170,5657,4.5,1
68171,5663,3.5,1
68172,5664,1.5,1
68173,5665,2.5,5
68178,5666,3.6,5
68183,5667,3.25,2
68185,5668,2.5,4
68189,5669,3.775862069,58
68247,5670,3,2
68249,5672,0.5,2
68251,5673,3.621212121,33
68284,5675,1,1
68285,5678,2.666666667,3
68288,5679,3.20212766,47
68335,5680,3.166666667,3
68338,5682,3.25,2
68340,5684,3,1
68341,5685,4.25,2
68343,5688,2.75,2
68345,5689,2,1
68346,5690,4.15625,16
68362,5693,3.318181818,11
68373,5694,2.25,2
68375,5696,2.333333333,3
68378,5699,4,1
68379,5700,0.5,1
68380,5704,2,1
68381,5706,2,1
68382,5707,3.25,2
68384,5710,2.75,2
68386,5712,3.625,4
68390,5720,2.5,1
68391,5723,5,1
68392,5733,4,1
68393,5735,1.75,2
68395,5736,1.5,1
68396,5741,4,1
68397,5742,4,1
68398,5745,5,1
68399,5746,5,1
68400,5747,4.285714286,7
68407,5749,3,1
68408,5752,3,1
68409,5755,2,2
68411,5764,4.5,1
68412,5767,3.5,1
68413,5768,3,1
68414,5771,0.5,1
68415,5772,4.75,2
68417,5773,3,1
68418,5779,2,1
68419,5780,3,1
68420,5782,3.868421053,19
68439,5784,2.5,9
68448,5785,3.5,17
68465,5786,4.5,1
68466,5787,2.5,1
68467,5788,3.666666667,3
68470,5791,3.78125,16
68486,5792,3.666666667,6
68492,5796,2.5,5
68497,5797,2,1
68498,5799,3.5,1
68499,5801,2.5,1
68500,5802,4,1
68501,5803,2.5,7
68508,5804,2.3,5
68513,5809,3.375,4
68517,5810,3.292682927,41
68558,5812,3.863636364,11
68569,5816,3.598039216,102
68671,5817,4.5,1
68672,5818,4.5,1
68673,5820,3.5,3
68676,5826,3.5,1
68677,5828,2.5,1
68678,5829,4,1
68679,5833,4.666666667,3
68682,5836,2,1
68683,5838,4,1
68684,5839,4,1
68685,5840,4,1
68686,5841,1.666666667,3
68689,5843,2.5,4
68693,5847,3.5,1
68694,5849,4.5,1
68695,5853,3.25,2
68697,5856,4,1
68698,5863,1,1
68699,5867,4.5,2
68701,5872,2.925925926,27
68728,5873,3.875,4
68732,5874,2.4,5
68737,5875,2.5,1
68738,5876,3.9,5
68743,5878,4.035714286,14
68757,5879,1.5,4
68761,5880,1.75,2
68763,5881,3.075,20
68783,5882,3.5625,8
68791,5883,1.5,1
68792,5884,1,1
68793,5888,5,1
68794,5889,5,1
68795,5890,4.5,2
68797,5891,2.625,4
68801,5893,3.25,2
68803,5896,4,1
68804,5899,4,4
68808,5900,2.5625,8
68816,5901,4.5,1
68817,5902,3.945652174,46
68863,5903,3.875,44
68907,5909,3.3,5
68912,5912,4.5,1
68913,5915,4.75,2
68915,5919,4.5,2
68917,5922,2.5,1
68918,5925,2,2
68920,5927,3,1
68921,5929,3,1
68922,5932,3.75,2
68924,5938,4.5,2
68926,5941,2.916666667,6
68932,5942,2.833333333,6
68938,5943,2.605263158,19
68957,5944,3.105263158,19
68976,5945,3.173076923,26
69002,5947,3,1
69003,5949,4.25,2
69005,5951,3.25,4
69009,5952,4.021276596,188
69197,5953,4,1
69198,5954,3.840909091,22
69220,5955,3.555555556,9
69229,5956,3.518181818,55
69284,5957,3.263157895,19
69303,5959,3.277777778,9
69312,5961,1.5,1
69313,5962,1,1
69314,5963,3.5,2
69316,5965,4.166666667,3
69319,5968,4,1
69320,5969,2.5,1
69321,5970,3.2,10
69331,5971,3.959459459,37
69368,5974,3,1
69369,5975,3.5,1
69370,5979,3,1
69371,5980,3.5,2
69373,5984,3.5,2
69375,5986,4,1
69376,5988,2.625,4
69380,5989,3.92173913,115
69495,5990,3.5,1
69496,5991,3.724489796,49
69545,5992,3.7,15
69560,5993,2.9,5
69565,5994,4,2
69567,5995,4.108695652,46
69613,5999,2.25,2
69615,6001,4.071428571,7
69622,6002,3.333333333,3
69625,6003,3.6,15
69640,6005,3,3
69643,6006,2.75,8
69651,6009,3,1
69652,6012,2.5,4
69656,6013,1.75,2
69658,6014,2.5,5
69663,6016,4.146666667,75
69738,6020,3.5,1
69739,6021,5,1
69740,6022,2.5,3
69743,6023,3.5,2
69745,6025,2.9,5
69750,6027,4.166666667,3
69753,6030,2,1
69754,6031,3.5,2
69756,6033,3,1
69757,6035,3.25,2
69759,6036,3,1
69760,6039,2.375,4
69764,6040,2.125,4
69768,6041,3.833333333,3
69771,6042,3,1
69772,6044,2,1
69773,6049,4,1
69774,6051,4.166666667,3
69777,6055,2.25,2
69779,6057,2,1
69780,6058,3.05,10
69790,6059,3.352941176,17
69807,6060,3,2
69809,6062,3.083333333,6
69815,6063,3.333333333,3
69818,6064,4,1
69819,6067,4,1
69820,6070,4,1
69821,6078,2.75,2
69823,6086,5,1
69824,6090,3.5,1
69825,6093,3.375,4
69829,6095,3.5,1
69830,6100,4,3
69833,6101,4,1
69834,6104,4.166666667,9
69843,6107,4,1
69844,6111,3.5,1
69845,6116,2.5,2
69847,6119,4,1
69848,6122,4,2
69850,6123,4,1
69851,6124,2.75,2
69853,6125,3.5,1
69854,6140,2.25,2
69856,6141,3,1
69857,6143,3,2
69859,6145,2,1
69860,6148,2.833333333,3
69863,6153,1.5,2
69865,6155,3.275862069,29
69894,6156,3.210526316,19
69913,6157,2.5,32
69945,6158,3,1
69946,6159,4.25,2
69948,6162,3.166666667,3
69951,6163,4.5,1
69952,6166,1.8125,8
69960,6169,2.5,2
69962,6170,3.5,3
69965,6178,4,1
69966,6181,4,1
69967,6182,3,1
69968,6183,3.833333333,3
69971,6184,4.25,4
69975,6185,3,3
69978,6186,3,1
69979,6187,3.8125,8
69987,6188,3.512820513,39
70026,6192,5,1
70027,6193,3.833333333,3
70030,6195,4,2
70032,6196,3.5,3
70035,6197,3.333333333,3
70038,6201,5,1
70039,6202,3.5,1
70040,6203,1.5,2
70042,6204,2.5,1
70043,6210,3,1
70044,6212,1.916666667,6
70050,6213,2.642857143,7
70057,6214,3.888888889,9
70066,6215,3,3
70069,6216,3.75,2
70071,6217,3,2
70073,6218,3.3,40
70113,6219,3,3
70116,6220,2.5,4
70120,6222,3,1
70121,6223,3.25,2
70123,6225,3,1
70124,6228,4,1
70125,6232,4,1
70126,6234,3.5,1
70127,6235,4.333333333,3
70130,6237,4,1
70131,6238,2.833333333,9
70140,6239,2.75,2
70142,6241,4,1
70143,6242,3.454545455,11
70154,6244,3.5,2
70156,6245,3.5,1
70157,6246,4,1
70158,6249,2.375,4
70162,6250,2.642857143,7
70169,6251,2,1
70170,6252,2.375,4
70174,6254,4.75,2
70176,6263,3.75,2
70178,6264,2.375,8
70186,6265,2.25,2
70188,6266,3.0625,8
70196,6267,2,1
70197,6268,3.75,2
70199,6269,4.25,2
70201,6270,4.333333333,3
70204,6271,2,1
70205,6273,3.5,1
70206,6279,4,1
70207,6280,2.25,2
70209,6281,3.140625,32
70241,6283,3.9,20
70261,6285,4,1
70262,6286,3.875,4
70266,6287,3.058823529,34
70300,6288,3.875,4
70304,6289,3.5,1
70305,6290,2.714285714,7
70312,6291,3.5,3
70315,6294,2.409090909,11
70326,6295,2,1
70327,6296,3.75,14
70341,6297,3.425,20
70361,6298,2.666666667,3
70364,6299,3.5,9
70373,6300,4.5,3
70376,6301,4,5
70381,6302,1,1
70382,6303,3.625,8
70390,6305,3.6,10
70400,6306,4.166666667,3
70403,6308,2.625,4
70407,6310,2.5,1
70408,6313,2.5,2
70410,6314,2,2
70412,6315,1.833333333,3
70415,6316,2,1
70416,6319,2.166666667,3
70419,6320,1.5,2
70421,6322,2.833333333,6
70427,6323,3.681818182,22
70449,6324,2.5,2
70451,6327,3.5,3
70454,6329,3,1
70455,6330,3,2
70457,6331,3.923076923,13
70470,6332,3,4
70474,6333,3.723684211,76
70550,6334,3.5,3
70553,6335,3.833333333,3
70556,6336,3,1
70557,6337,3.5,4
70561,6338,2.333333333,6
70567,6339,3.875,4
70571,6341,3.25,4
70575,6342,2,1
70576,6344,3.5,1
70577,6345,4.666666667,3
70580,6347,1,1
70581,6348,1.666666667,3
70584,6349,2,3
70587,6350,4.0625,24
70611,6357,3,2
70613,6358,3.5,1
70614,6365,3.354166667,96
70710,6367,2.9,10
70720,6368,4,4
70724,6370,4,5
70729,6371,0.5,1
70730,6373,3.316901408,71
70801,6374,2.166666667,3
70804,6375,4,4
70808,6376,3.5,2
70810,6377,3.960992908,141
70951,6378,3.618644068,59
71010,6379,3,2
71012,6380,3.928571429,7
71019,6382,3,1
71020,6383,2.605263158,19
71039,6385,3.75,14
71053,6386,4,1
71054,6387,3.666666667,3
71057,6390,3.5,1
71058,6395,3.5,1
71059,6400,3.5,1
71060,6402,5,1
71061,6405,3.25,2
71063,6407,2,1
71064,6408,5,1
71065,6410,3.75,2
71067,6412,3.75,2
71069,6415,4,1
71070,6417,4,1
71071,6422,4,1
71072,6424,1,1
71073,6425,1.5,2
71075,6427,4,1
71076,6428,3,2
71078,6429,4,1
71079,6433,3.333333333,3
71082,6434,3,1
71083,6436,3.333333333,3
71086,6440,4.035714286,14
71100,6442,5,2
71102,6448,4,2
71104,6449,3,1
71105,6452,4,1
71106,6453,3.5,1
71107,6454,3.5,1
71108,6460,4.9,5
71113,6461,3.833333333,6
71119,6464,2,2
71121,6465,3,1
71122,6466,3.5,3
71125,6476,3,1
71126,6477,3,1
71127,6480,3,1
71128,6482,1.954545455,11
71139,6483,0.833333333,3
71142,6484,2.928571429,7
71149,6493,2,1
71150,6502,3.974137931,58
71208,6503,2.37037037,27
71235,6506,3.5,1
71236,6509,4,2
71238,6510,3,1
71239,6514,0.5,1
71240,6515,4.5,1
71241,6516,3.5,1
71242,6517,2.25,2
71244,6523,2.5,2
71246,6527,3,1
71247,6528,2,1
71248,6530,4.25,2
71250,6533,4.5,1
71251,6534,2.560606061,33
71284,6535,2.409090909,11
71295,6536,3.666666667,6
71301,6537,3.044444444,45
71346,6538,3.6,5
71351,6539,3.77852349,149
71500,6541,2.625,32
71532,6542,3.5,1
71533,6545,4.5,1
71534,6547,2.25,2
71536,6548,2.882352941,17
71553,6549,3.5,3
71556,6550,2.961538462,13
71569,6551,4,1
71570,6552,3.625,12
71582,6553,4,1
71583,6554,1.25,2
71585,6557,0.5,1
71586,6558,2.333333333,3
71589,6559,2.5,4
71593,6560,2,1
71594,6561,3,1
71595,6563,2.5,1
71596,6564,2.647058824,17
71613,6565,3.694444444,18
71631,6566,2,3
71634,6567,3.5,3
71637,6568,3.25,2
71639,6571,4,1
71640,6572,3.5,2
71642,6573,4,1
71643,6574,1,1
71644,6577,3.5,2
71646,6578,3.5,1
71647,6579,4,2
71649,6581,2.5,2
71651,6582,2.333333333,3
71654,6583,4,1
71655,6584,3.166666667,3
71658,6586,3.09375,16
71674,6587,1.5,1
71675,6588,4,1
71676,6591,4.333333333,6
71682,6592,4,1
71683,6593,3.208333333,24
71707,6595,3.321428571,14
71721,6596,3.5,1
71722,6597,3,1
71723,6598,3.5,1
71724,6603,2.5,1
71725,6604,4,1
71726,6609,3.5,1
71727,6611,5,1
71728,6612,4.25,2
71730,6614,2.666666667,3
71733,6615,2.333333333,9
71742,6616,2.75,2
71744,6617,3.944444444,9
71753,6618,3.823529412,17
71770,6619,2.916666667,6
71776,6620,3.833333333,18
71794,6624,1.9,5
71799,6625,2.5,4
71803,6628,2,1
71804,6629,3.5,3
71807,6631,1.5,2
71809,6636,3.75,4
71813,6638,2.166666667,3
71816,6639,3.428571429,7
71823,6643,2.625,4
71827,6644,4,1
71828,6645,3.785714286,7
71835,6650,3.333333333,3
71838,6654,3.5,1
71839,6656,4,1
71840,6658,3.375,4
71844,6659,3.4375,16
71860,6660,3.5,1
71861,6662,3.454545455,11
71872,6663,3.4,5
71877,6664,3.5,6
71883,6665,4.5,1
71884,6666,4.3,5
71889,6667,3.5,1
71890,6669,3.416666667,6
71896,6670,2.25,2
71898,6671,4,1
71899,6678,3.5,1
71900,6679,4,1
71901,6684,4,2
71903,6686,2.7,5
71908,6687,2,4
71912,6688,3.5,1
71913,6689,4,1
71914,6691,2.5,1
71915,6692,2,1
71916,6695,1.875,4
71920,6696,2.5,1
71921,6699,3,1
71922,6702,2.3,5
71927,6705,2.5,1
71928,6706,3.5,1
71929,6707,2.875,8
71937,6708,3.720588235,34
71971,6709,3.214285714,14
71985,6710,3.625,4
71989,6711,4.033783784,74
72063,6713,3.8,5
72068,6715,3.5,1
72069,6718,2.5,1
72070,6720,2.5,2
72072,6721,3.357142857,7
72079,6722,2.5,1
72080,6723,3,2
72082,6724,3.6,5
72087,6731,3.625,8
72095,6732,3.75,2
72097,6734,2,2
72099,6744,2.25,4
72103,6746,2,1
72104,6748,3,1
72105,6750,2.833333333,3
72108,6751,2.5,1
72109,6752,3.5,1
72110,6753,3.5,12
72122,6754,3.5,33
72155,6755,3.321428571,14
72169,6760,3,2
72171,6763,2.428571429,7
72178,6764,3.147058824,17
72195,6765,3.277777778,9
72204,6768,4,1
72205,6769,3,1
72206,6770,3.5,2
72208,6772,3,1
72209,6773,3.704545455,22
72231,6774,3.6875,8
72239,6775,4,1
72240,6776,4.166666667,3
72243,6777,3.6,5
72248,6780,3.25,2
72250,6782,4,1
72251,6783,3.5,3
72254,6785,3.75,4
72258,6786,3.875,4
72262,6787,4.018518519,27
72289,6788,2,1
72290,6789,4,1
72291,6790,3.5,3
72294,6791,4.4,5
72299,6793,1.772727273,11
72310,6794,1.5,5
72315,6796,3.722222222,18
72333,6797,3,1
72334,6798,2.75,2
72336,6800,2.333333333,3
72339,6803,3.5,1
72340,6804,2,1
72341,6807,3.95,40
72381,6808,4,4
72385,6809,3,1
72386,6810,2.5,5
72391,6811,2.5,5
72396,6812,2.25,2
72398,6814,3,1
72399,6816,4,1
72400,6817,3,1
72401,6818,5,2
72403,6820,4,6
72409,6821,3,1
72410,6827,0.833333333,3
72413,6832,3.6,5
72418,6835,5,1
72419,6836,3.5,1
72420,6837,3,1
72421,6850,2.333333333,3
72424,6851,2.75,2
72426,6852,3.625,4
72430,6853,1,1
72431,6856,4,2
72433,6857,3.769230769,13
72446,6858,3.75,2
72448,6860,2,1
72449,6862,3.5,2
72451,6863,3.401515152,66
72517,6867,3.583333333,12
72529,6868,3.428571429,7
72536,6869,3.833333333,3
72539,6870,3.711538462,52
72591,6872,1.125,4
72595,6873,3.175,20
72615,6874,3.961832061,131
72746,6879,3.441176471,17
72763,6880,1.857142857,7
72770,6881,3.071428571,7
72777,6882,2.5,1
72778,6883,3,1
72779,6884,3,2
72781,6885,2.833333333,3
72784,6886,3.5,1
72785,6887,4.1,5
72790,6888,2.275,20
72810,6889,3,2
72812,6890,3.555555556,9
72821,6893,3.85,10
72831,6898,3.333333333,3
72834,6899,3.5,1
72835,6902,4,2
72837,6909,3.25,2
72839,6911,3.5,1
72840,6912,3.5,1
72841,6918,3.75,2
72843,6920,3.5,3
72846,6927,4,1
72847,6932,3.5,7
72854,6934,3.151898734,79
72933,6935,4,1
72934,6936,3.692307692,39
72973,6938,4,1
72974,6939,4,1
72975,6942,3.788135593,59
73034,6944,3.5,13
73047,6945,4.25,2
73049,6946,2.75,2
73051,6947,3.638888889,36
73087,6948,4,1
73088,6949,3.5,1
73089,6950,3.666666667,3
73092,6951,2.1,5
73097,6952,3.111111111,9
73106,6953,3.3,25
73131,6954,4,3
73134,6957,3.365384615,26
73160,6958,2.5,10
73170,6959,2,3
73173,6961,4,1
73174,6962,3.5,1
73175,6963,4.25,2
73177,6965,3.5,1
